S.No,date,time,product_name,quantity,unit_price,total_amount,payment_mode,transaction_type
3480,08-02-2024,15:15,Bora-Bhalla Rice,2,71.58,143.15,Cash,Delivery
3481,08-02-2024,22:33,Dave-Purohit Sugar,1,15.87,15.87,UPI,Walk-in
3482,08-02-2024,23:32,Chhabra-Aurora Tea,3,393.79,1181.38,UPI,Walk-in
3483,08-02-2024,06:32,"Barad, Salt",3,164.66,493.96,Credit,Delivery
3484,08-02-2024,01:22,"Kota, Namkeen",3,422.28,1266.82,Credit,Phone Order
3485,08-02-2024,00:44,Sengupta Detergent,1,209.52,209.52,Cash,Walk-in
3486,08-02-2024,12:55,Devi-Chaudhry Masala,4,440.13,1760.52,Credit,Walk-in
3487,08-02-2024,12:17,Dubey Dal,2,341.81,683.62,Cash,Walk-in
3488,08-02-2024,01:22,"Majumdar, Oil",4,49.24,196.96,UPI,Walk-in
3489,08-02-2024,18:13,Nayak Dal,3,217.93,653.79,Credit,Walk-in
3490,08-02-2024,10:02,"Gade, Chips",4,368.28,1473.12,Credit,Phone Order
3491,08-02-2024,01:06,Lalla Detergent,3,189.84,569.52,UPI,Walk-in
3492,08-02-2024,21:09,Rao-Bansal Spices,4,124.36,497.42,Cash,Walk-in
3493,08-02-2024,04:01,Ranganathan Pulses,4,267.98,1071.92,Cash,Walk-in
3494,08-02-2024,12:16,"Dash, Soap",5,104.72,523.6,UPI,Walk-in
3495,08-02-2024,23:44,Swamy Sugar,3,282.81,848.42,Cash,Delivery
3496,08-02-2024,17:03,Chacko Soft Drinks,3,89.08,267.24,Cash,Walk-in
3497,08-02-2024,17:28,"Kota, Namkeen",2,444.5,889.0,UPI,Walk-in
3498,08-02-2024,23:27,Lad Masala,1,298.41,298.41,Cash,Phone Order
3499,08-02-2024,09:05,Srinivasan-Bassi Coffee,3,130.16,390.47,UPI,Walk-in
3500,08-02-2024,23:27,Sunder-Kapadia Tea,4,268.66,1074.64,Cash,Phone Order
3501,08-02-2024,23:09,Sethi Masala,1,319.4,319.4,Cash,Walk-in
3502,08-02-2024,14:13,"Bobal, Salt",3,479.79,1439.37,Credit,Walk-in
3503,08-02-2024,22:05,Salvi-Saraf Coffee,5,489.48,2447.4,Cash,Walk-in
3504,08-02-2024,03:25,Kade-Srinivasan Tea,3,111.99,335.97,Cash,Walk-in
3505,08-02-2024,11:08,"Sehgal, Salt",1,354.88,354.88,UPI,Walk-in
3506,08-02-2024,04:07,Ratta Soft Drinks,4,157.16,628.63,UPI,Walk-in
3507,08-02-2024,18:06,Bora-Bhalla Rice,2,75.55,151.11,Cash,Walk-in
3508,08-02-2024,12:46,"Malhotra, Wheat Flour",3,320.41,961.22,Cash,Walk-in
3509,08-02-2024,14:16,"Barad, Salt",4,164.66,658.62,Cash,Walk-in
3510,08-02-2024,18:52,Mangat Soft Drinks,4,346.56,1386.24,UPI,Phone Order
3511,08-02-2024,05:42,Narasimhan Salt,5,19.07,95.35,Cash,Delivery
3512,08-02-2024,04:50,Palla-Muni Biscuits,1,289.06,289.06,Cash,Walk-in
3513,08-02-2024,19:08,Jaggi-Sule Masala,2,332.89,665.78,UPI,Walk-in
3514,08-02-2024,18:09,Wable Soft Drinks,3,416.72,1250.16,Cash,Walk-in
3515,08-02-2024,22:50,Bajaj Namkeen,5,328.0,1640.0,Cash,Walk-in
3516,09-02-2024,12:15,Sant Dal,3,463.25,1389.75,UPI,Walk-in
3517,09-02-2024,16:16,"Ganesh, Soap",4,31.1,124.42,Cash,Walk-in
3518,09-02-2024,00:02,"Parsa, Chocolates",4,406.96,1627.85,Credit,Walk-in
3519,09-02-2024,12:33,"Suresh, Salt",2,241.93,483.85,UPI,Phone Order
3520,09-02-2024,02:53,Ahluwalia Pulses,1,486.59,486.59,UPI,Walk-in
3521,09-02-2024,22:18,Tara-Padmanabhan Tea,2,13.07,26.14,UPI,Walk-in
3522,09-02-2024,22:20,Mammen Soap,2,229.9,459.8,Cash,Phone Order
3523,09-02-2024,19:51,Sethi Masala,4,319.4,1277.6,Cash,Walk-in
3524,09-02-2024,10:08,Anne-Mital Wheat Flour,4,252.63,1010.52,UPI,Delivery
3525,09-02-2024,15:54,Dhillon-Karan Rice,3,11.46,34.37,Cash,Walk-in
3526,09-02-2024,01:38,Naidu-Goyal Chips,3,411.18,1233.54,UPI,Walk-in
3527,09-02-2024,01:00,Ben-Chaudhary Soft Drinks,1,28.89,28.89,Credit,Phone Order
3528,09-02-2024,20:59,"Dugar, Biscuits",4,39.35,157.39,Credit,Walk-in
3529,09-02-2024,21:05,Bajaj Namkeen,4,311.6,1246.4,Cash,Walk-in
3530,09-02-2024,22:06,Madan-Divan Chocolates,5,58.19,290.95,Credit,Walk-in
3531,09-02-2024,16:23,Devi-Chaudhry Masala,3,396.12,1188.35,Credit,Walk-in
3532,09-02-2024,15:12,Kari-Agate Juice,1,106.57,106.57,Cash,Phone Order
3533,09-02-2024,15:03,Naidu-Bhandari Rice,1,237.64,237.64,UPI,Walk-in
3534,09-02-2024,12:23,Sheth-Merchant Salt,2,392.54,785.08,Credit,Walk-in
3535,09-02-2024,07:28,"Ahuja, Toothpaste",2,421.66,843.32,Cash,Walk-in
3536,09-02-2024,04:19,Madan-Divan Chocolates,1,58.19,58.19,UPI,Walk-in
3537,09-02-2024,19:41,Raman Toothpaste,4,10.36,41.42,UPI,Delivery
3538,09-02-2024,14:38,Upadhyay Soap,4,278.3,1113.2,Cash,Phone Order
3539,09-02-2024,07:46,"Dora, Pulses",2,206.15,412.3,Credit,Walk-in
3540,09-02-2024,17:22,"Saini, Juice",3,441.19,1323.57,Cash,Walk-in
3541,09-02-2024,21:29,"Lata, Namkeen",2,449.83,899.66,UPI,Delivery
3542,09-02-2024,02:40,Dubey Dal,5,341.81,1709.05,UPI,Walk-in
3543,09-02-2024,14:15,"Saini, Juice",5,397.07,1985.35,UPI,Phone Order
3544,09-02-2024,04:52,"Narayan, Toothpaste",3,203.83,611.5,UPI,Walk-in
3545,09-02-2024,20:31,Upadhyay Soap,2,278.3,556.6,UPI,Walk-in
3546,09-02-2024,21:04,Srinivasan-Bassi Coffee,1,137.39,137.39,Credit,Delivery
3547,09-02-2024,14:32,Madan-Divan Chocolates,2,58.19,116.38,UPI,Walk-in
3548,09-02-2024,09:31,"Krishnamurthy, Masala",4,184.78,739.12,Cash,Delivery
3549,09-02-2024,08:19,"Krishnamurthy, Masala",4,184.78,739.12,UPI,Walk-in
3550,09-02-2024,10:41,Sunder-Kapadia Tea,1,298.51,298.51,UPI,Walk-in
3551,09-02-2024,21:47,Mitter-Ramanathan Dal,1,220.28,220.28,Credit,Phone Order
3552,09-02-2024,17:52,Ramesh Dal,3,38.48,115.45,Credit,Walk-in
3553,09-02-2024,12:36,Bajaj Namkeen,5,311.6,1558.0,Cash,Phone Order
3554,09-02-2024,22:29,Salvi-Saraf Coffee,2,489.48,978.96,UPI,Phone Order
3555,09-02-2024,10:07,"Atwal, Masala",4,269.94,1079.76,Cash,Phone Order
3556,09-02-2024,22:37,Lad Masala,3,314.12,942.36,Credit,Walk-in
3557,09-02-2024,03:54,Bajaj Namkeen,2,328.0,656.0,UPI,Phone Order
3558,09-02-2024,04:14,Memon Chocolates,4,445.43,1781.72,UPI,Walk-in
3559,09-02-2024,12:28,Palla-Muni Biscuits,5,321.18,1605.9,UPI,Walk-in
3560,09-02-2024,10:33,Jaggi-Sule Masala,2,332.89,665.78,Credit,Walk-in
3561,09-02-2024,03:27,Sachar Rice,1,361.85,361.85,Cash,Delivery
3562,09-02-2024,16:12,Dhillon-Karan Rice,4,12.73,50.92,Cash,Delivery
3563,09-02-2024,05:04,Rastogi-Gandhi Detergent,5,169.45,847.26,UPI,Walk-in
3564,09-02-2024,11:29,Patil-Narain Pulses,1,433.27,433.27,Cash,Walk-in
3565,09-02-2024,17:51,Patil-Narain Pulses,3,433.27,1299.81,UPI,Walk-in
3566,09-02-2024,00:16,Mangat Soft Drinks,1,311.9,311.9,Cash,Delivery
3567,09-02-2024,09:57,Kant Oil,4,150.55,602.2,Cash,Walk-in
3568,09-02-2024,09:53,"Sehgal, Salt",3,354.88,1064.64,UPI,Walk-in
3569,09-02-2024,19:56,Ben-Chaudhary Soft Drinks,3,32.1,96.3,Cash,Walk-in
3570,09-02-2024,05:42,Anne-Mital Wheat Flour,1,252.63,252.63,UPI,Phone Order
3571,09-02-2024,21:32,Devi-Chaudhry Masala,5,440.13,2200.65,Cash,Walk-in
3572,09-02-2024,22:00,"Ahuja, Toothpaste",2,445.08,890.17,UPI,Delivery
3573,09-02-2024,23:06,"Bobal, Salt",5,479.79,2398.95,UPI,Walk-in
3574,09-02-2024,05:35,Sachar Rice,1,361.85,361.85,Cash,Phone Order
3575,09-02-2024,12:38,Sunder-Kapadia Tea,1,298.51,298.51,Cash,Walk-in
3576,09-02-2024,20:28,Bora-Bhalla Rice,5,79.53,397.65,UPI,Walk-in
3577,09-02-2024,16:43,Kari-Agate Juice,2,106.57,213.14,Credit,Walk-in
3578,09-02-2024,23:13,Mangat Soft Drinks,5,346.56,1732.8,Credit,Walk-in
3579,09-02-2024,05:00,Ahluwalia Pulses,3,437.93,1313.79,Credit,Walk-in
3580,09-02-2024,20:32,Swaminathan Soap,4,277.25,1109.0,UPI,Walk-in
3581,09-02-2024,05:50,"Parsa, Chocolates",3,452.18,1356.54,Cash,Walk-in
3582,09-02-2024,10:09,Upadhyay Soap,1,278.3,278.3,Credit,Walk-in
3583,09-02-2024,13:59,"Bobal, Salt",2,431.81,863.62,UPI,Walk-in
3584,09-02-2024,09:38,Upadhyay Soap,4,250.47,1001.88,UPI,Walk-in
3585,09-02-2024,05:03,Chacko Soft Drinks,2,93.77,187.54,Credit,Phone Order
3586,09-02-2024,05:33,"Malhotra, Wheat Flour",3,320.41,961.22,Credit,Delivery
3587,09-02-2024,13:45,Ramesh Dal,2,40.62,81.24,Credit,Walk-in
3588,09-02-2024,13:49,Joshi Coffee,3,359.99,1079.97,UPI,Phone Order
3589,09-02-2024,00:03,Cherian-Koshy Oil,2,44.38,88.77,Credit,Phone Order
3590,09-02-2024,10:03,"Atwal, Masala",5,242.95,1214.73,Cash,Walk-in
3591,09-02-2024,23:53,Dhillon-Karan Rice,5,11.46,57.28,Cash,Phone Order
3592,09-02-2024,05:13,Tiwari-Krishnan Chips,5,175.92,879.6,Credit,Walk-in
3593,09-02-2024,04:06,"Vasa, Chocolates",5,472.52,2362.6,Cash,Walk-in
3594,09-02-2024,11:34,Dua Pulses,4,370.19,1480.75,UPI,Phone Order
3595,09-02-2024,16:43,"Kota, Namkeen",4,444.5,1778.0,Cash,Walk-in
3596,09-02-2024,17:21,Upadhyay Soap,1,250.47,250.47,Cash,Delivery
3597,09-02-2024,11:41,"Kota, Namkeen",5,444.5,2222.5,UPI,Walk-in
3598,09-02-2024,05:10,Dhillon-Karan Rice,4,12.73,50.92,Credit,Phone Order
3599,09-02-2024,03:05,Kari-Agate Juice,2,106.57,213.14,Credit,Walk-in
3600,09-02-2024,15:55,"Parsa, Chocolates",2,406.96,813.92,Cash,Delivery
3601,09-02-2024,13:05,Sachar Rice,5,342.8,1714.0,Credit,Walk-in
3602,09-02-2024,02:36,Nazareth Spices,3,21.7,65.09,Credit,Phone Order
3603,09-02-2024,02:48,"Mani, Dal",2,402.93,805.86,UPI,Phone Order
3604,09-02-2024,21:29,Upadhyay Soap,1,278.3,278.3,Cash,Walk-in
3605,10-02-2024,10:11,Narasimhan Salt,4,19.07,76.28,Credit,Walk-in
3606,10-02-2024,22:37,Buch Shampoo,2,202.38,404.76,UPI,Delivery
3607,10-02-2024,19:15,Tara-Padmanabhan Tea,3,11.76,35.29,Credit,Walk-in
3608,10-02-2024,12:58,"Barad, Salt",5,182.95,914.75,Credit,Walk-in
3609,10-02-2024,11:06,Sengupta Detergent,1,199.04,199.04,Cash,Phone Order
3610,10-02-2024,00:00,Datta-Solanki Soap,1,383.24,383.24,Credit,Walk-in
3611,10-02-2024,18:36,Patil-Narain Pulses,2,433.27,866.54,Credit,Walk-in
3612,10-02-2024,05:41,Swamy Sugar,3,282.81,848.42,Cash,Phone Order
3613,10-02-2024,04:49,Sengupta Detergent,5,209.52,1047.6,Cash,Walk-in
3614,10-02-2024,12:51,"Sehgal, Salt",2,354.88,709.76,Cash,Walk-in
3615,10-02-2024,23:26,"Dalal, Coffee",2,195.59,391.18,Credit,Walk-in
3616,10-02-2024,18:12,Aurora-Madan Namkeen,5,87.28,436.38,Cash,Walk-in
3617,10-02-2024,23:17,Gour-Deo Toothpaste,2,381.95,763.9,UPI,Walk-in
3618,10-02-2024,06:53,Joshi Coffee,5,341.99,1709.95,Credit,Walk-in
3619,10-02-2024,19:22,"Manda, Coffee",3,53.77,161.31,Cash,Walk-in
3620,10-02-2024,19:16,Salvi-Saraf Coffee,5,440.53,2202.66,Cash,Walk-in
3621,10-02-2024,02:56,Swaminathan Soap,2,277.25,554.5,UPI,Walk-in
3622,10-02-2024,02:53,Issac Soft Drinks,5,420.33,2101.65,Cash,Delivery
3623,10-02-2024,17:46,"Varughese, Sugar",1,125.46,125.46,UPI,Walk-in
3624,10-02-2024,23:41,Swamy Sugar,5,282.81,1414.04,UPI,Delivery
3625,10-02-2024,08:45,"Atwal, Masala",5,269.94,1349.7,Credit,Walk-in
3626,10-02-2024,09:09,Swamy Sugar,5,314.23,1571.15,Credit,Walk-in
3627,10-02-2024,22:32,"Kota, Namkeen",3,400.05,1200.15,Credit,Phone Order
3628,10-02-2024,16:09,Buch Shampoo,4,192.26,769.04,UPI,Walk-in
3629,10-02-2024,04:48,Sant Dal,4,463.25,1853.0,Cash,Phone Order
3630,10-02-2024,13:04,Upadhyay Soap,2,278.3,556.6,UPI,Walk-in
3631,10-02-2024,21:31,"Kota, Namkeen",4,422.28,1689.1,Credit,Walk-in
3632,10-02-2024,00:56,"Suresh, Salt",5,254.66,1273.3,UPI,Walk-in
3633,10-02-2024,17:47,Lad Masala,3,314.12,942.36,Cash,Walk-in
3634,10-02-2024,15:05,"Krishnamurthy, Masala",2,205.31,410.62,Credit,Walk-in
3635,10-02-2024,08:14,Sant Dal,5,463.25,2316.25,Credit,Walk-in
3636,10-02-2024,16:29,Sunder-Kapadia Tea,2,283.58,567.17,Cash,Walk-in
3637,10-02-2024,23:49,"Bobal, Salt",4,479.79,1919.16,Cash,Delivery
3638,10-02-2024,01:46,Nayak Dal,4,217.93,871.72,Cash,Delivery
3639,10-02-2024,17:03,Dave-Purohit Sugar,2,16.71,33.42,Credit,Phone Order
3640,10-02-2024,18:05,Sethi Masala,4,319.4,1277.6,Credit,Phone Order
3641,10-02-2024,07:14,"Barad, Salt",4,182.95,731.8,UPI,Phone Order
3642,10-02-2024,01:36,Buch Shampoo,2,202.38,404.76,Credit,Delivery
3643,10-02-2024,20:16,"Majumdar, Oil",2,46.78,93.56,Credit,Walk-in
3644,10-02-2024,06:44,Pall Detergent,5,279.58,1397.9,UPI,Walk-in
3645,10-02-2024,14:59,Devi-Chaudhry Masala,4,396.12,1584.47,UPI,Walk-in
3646,10-02-2024,21:30,Dubey Dal,4,324.72,1298.88,UPI,Walk-in
3647,10-02-2024,19:00,Tara-Padmanabhan Tea,3,11.76,35.29,Credit,Delivery
3648,10-02-2024,15:20,Srinivasan-Bassi Coffee,5,137.39,686.94,Credit,Walk-in
3649,10-02-2024,13:18,Karpe Juice,4,12.37,49.48,Cash,Walk-in
3650,10-02-2024,23:10,Sengupta Detergent,5,188.57,942.84,Credit,Walk-in
3651,10-02-2024,10:04,Sha Tea,3,84.88,254.65,Credit,Walk-in
3652,10-02-2024,19:59,Sha Tea,5,89.35,446.75,UPI,Walk-in
3653,10-02-2024,12:26,"Mani, Dal",2,402.93,805.86,Credit,Walk-in
3654,10-02-2024,14:48,Jaggi-Sule Masala,5,350.41,1752.05,Credit,Walk-in
3655,10-02-2024,00:01,Devi-Chaudhry Masala,3,396.12,1188.35,UPI,Phone Order
3656,10-02-2024,01:13,Khalsa Chips,3,86.14,258.42,Cash,Walk-in
3657,10-02-2024,02:50,Mitter-Ramanathan Dal,3,244.75,734.25,Cash,Walk-in
3658,10-02-2024,00:23,"Narayan, Toothpaste",4,226.48,905.92,UPI,Walk-in
3659,10-02-2024,11:06,Ramesh Dal,5,38.48,192.42,Credit,Delivery
3660,10-02-2024,09:59,Wable Soft Drinks,3,416.72,1250.16,UPI,Walk-in
3661,10-02-2024,05:49,Pall Detergent,2,279.58,559.16,UPI,Walk-in
3662,10-02-2024,18:40,Joshi Coffee,5,323.99,1619.96,Cash,Walk-in
3663,10-02-2024,02:29,Memon-Lall Wheat Flour,3,173.11,519.33,Credit,Walk-in
3664,10-02-2024,21:38,"Ganesh, Soap",5,32.83,164.16,UPI,Walk-in
3665,10-02-2024,06:23,Sethi Masala,5,303.43,1517.15,UPI,Walk-in
3666,10-02-2024,01:11,Narasimhan Salt,5,17.16,85.82,Cash,Walk-in
3667,10-02-2024,14:04,Sant Dal,1,440.09,440.09,UPI,Walk-in
3668,10-02-2024,12:28,Anne-Mital Wheat Flour,2,252.63,505.26,UPI,Phone Order
3669,10-02-2024,23:30,Swamy Sugar,1,298.52,298.52,Cash,Walk-in
3670,10-02-2024,19:34,Dave-Purohit Sugar,1,15.87,15.87,UPI,Walk-in
3671,10-02-2024,12:00,"Dash, Soap",4,99.48,397.94,Cash,Walk-in
3672,10-02-2024,02:29,Sengupta Detergent,3,188.57,565.7,Credit,Walk-in
3673,10-02-2024,09:49,Issac Soft Drinks,3,399.31,1197.94,UPI,Phone Order
3674,10-02-2024,17:21,Dhillon-Karan Rice,1,11.46,11.46,Cash,Walk-in
3675,10-02-2024,04:12,Jaggi-Sule Masala,2,350.41,700.82,Cash,Walk-in
3676,10-02-2024,15:02,Lalla Detergent,2,199.83,399.66,Cash,Phone Order
3677,10-02-2024,21:28,Pall Detergent,1,279.58,279.58,Credit,Walk-in
3678,10-02-2024,15:48,Mangat Soft Drinks,2,311.9,623.81,Cash,Walk-in
3679,10-02-2024,06:40,"Barad, Salt",3,182.95,548.85,UPI,Walk-in
3680,10-02-2024,08:41,"Venkatesh, Shampoo",1,436.26,436.26,Credit,Delivery
3681,10-02-2024,05:26,Bajaj Namkeen,5,328.0,1640.0,Cash,Walk-in
3682,10-02-2024,11:32,Madan-Divan Chocolates,4,55.28,221.12,Credit,Walk-in
3683,10-02-2024,06:01,Ganguly-Loke Namkeen,2,104.67,209.34,UPI,Walk-in
3684,10-02-2024,09:58,Memon Chocolates,2,400.89,801.77,Credit,Delivery
3685,10-02-2024,14:34,Palla-Muni Biscuits,5,321.18,1605.9,Credit,Phone Order
3686,10-02-2024,02:18,"Malhotra, Wheat Flour",4,320.41,1281.63,Credit,Walk-in
3687,10-02-2024,04:13,Dubey Dal,4,341.81,1367.24,Cash,Walk-in
3688,10-02-2024,17:47,Chacko Soft Drinks,3,89.08,267.24,UPI,Walk-in
3689,10-02-2024,16:08,Wable Soft Drinks,3,375.05,1125.14,UPI,Walk-in
3690,10-02-2024,19:07,Issac Soft Drinks,4,420.33,1681.32,Cash,Phone Order
3691,10-02-2024,01:19,"Kota, Namkeen",2,444.5,889.0,Cash,Walk-in
3692,10-02-2024,03:50,"Kota, Namkeen",1,444.5,444.5,Credit,Walk-in
3693,10-02-2024,19:57,Sekhon Pulses,1,16.83,16.83,Credit,Walk-in
3694,10-02-2024,19:21,Karpe Juice,2,13.02,26.04,UPI,Walk-in
3695,10-02-2024,09:33,Sachar Rice,3,380.89,1142.67,Cash,Walk-in
3696,10-02-2024,01:08,"Sehgal, Salt",3,319.39,958.18,Cash,Delivery
3697,10-02-2024,18:12,"Saini, Juice",4,441.19,1764.76,Credit,Walk-in
3698,10-02-2024,17:40,Sant Dal,5,416.92,2084.62,Credit,Walk-in
3699,10-02-2024,08:51,Sha Tea,2,80.41,160.83,Cash,Walk-in
3700,10-02-2024,16:09,"Atwal, Masala",3,242.95,728.84,UPI,Walk-in
3701,10-02-2024,09:17,Bajaj Namkeen,2,295.2,590.4,UPI,Phone Order
3702,10-02-2024,11:26,"Sanghvi, Wheat Flour",4,86.8,347.18,Cash,Walk-in
3703,10-02-2024,22:52,Buch Shampoo,1,202.38,202.38,Credit,Walk-in
3704,10-02-2024,01:00,Mammen Soap,5,206.91,1034.55,Credit,Walk-in
3705,10-02-2024,02:38,"Mani, Dal",2,402.93,805.86,Credit,Phone Order
3706,10-02-2024,05:03,Karpe Juice,3,12.37,37.11,UPI,Phone Order
3707,10-02-2024,07:26,Dua Pulses,4,411.32,1645.28,UPI,Walk-in
3708,10-02-2024,11:41,Narasimhan Salt,2,19.07,38.14,UPI,Phone Order
3709,10-02-2024,16:50,Srinivasan-Bassi Coffee,2,130.16,260.32,Credit,Walk-in
3710,10-02-2024,08:57,Chandran-Vyas Toothpaste,5,192.65,963.25,Cash,Walk-in
3711,10-02-2024,09:48,"Varughese, Sugar",2,125.46,250.92,Cash,Phone Order
3712,10-02-2024,13:52,Swamy Sugar,5,314.23,1571.15,UPI,Walk-in
3713,10-02-2024,12:18,Chandran-Vyas Toothpaste,1,192.65,192.65,UPI,Phone Order
3714,10-02-2024,20:27,Madan-Divan Chocolates,5,58.19,290.95,Credit,Walk-in
3715,10-02-2024,16:41,"Narayan, Toothpaste",1,226.48,226.48,Cash,Walk-in
3716,10-02-2024,23:33,Ahluwalia Pulses,3,486.59,1459.77,Cash,Walk-in
3717,10-02-2024,06:41,"Majumdar, Oil",1,44.32,44.32,UPI,Delivery
3718,10-02-2024,23:02,Ramesh Dal,1,42.76,42.76,Cash,Walk-in
3719,10-02-2024,05:21,"Dora, Pulses",3,185.54,556.6,UPI,Phone Order
3720,10-02-2024,23:47,Lad Masala,3,282.71,848.12,Credit,Walk-in
3721,10-02-2024,12:24,Tiwari-Krishnan Chips,1,175.92,175.92,Credit,Walk-in
3722,10-02-2024,23:19,Lalla Detergent,2,189.84,379.68,Cash,Walk-in
3723,10-02-2024,03:08,Nayak Dal,3,207.03,621.1,Credit,Phone Order
3724,10-02-2024,08:41,"Dora, Pulses",5,206.15,1030.75,Credit,Walk-in
3725,10-02-2024,01:45,Nayak Dal,5,217.93,1089.65,Cash,Phone Order
3726,10-02-2024,11:25,Chhabra-Aurora Tea,2,393.79,787.59,UPI,Walk-in
3727,10-02-2024,17:10,Yadav Rice,5,24.08,120.4,UPI,Walk-in
3728,10-02-2024,06:42,Narasimhan Salt,5,19.07,95.35,Cash,Walk-in
3729,10-02-2024,07:44,"Mani, Dal",2,402.93,805.86,Credit,Walk-in
3730,10-02-2024,18:27,"Mani, Dal",4,402.93,1611.72,UPI,Delivery
3731,10-02-2024,18:29,Handa Soap,1,71.14,71.14,UPI,Delivery
3732,10-02-2024,15:09,Sachar Rice,3,380.89,1142.67,UPI,Walk-in
3733,10-02-2024,13:04,Dhillon-Karan Rice,1,12.09,12.09,UPI,Walk-in
3734,10-02-2024,21:00,"Mani, Dal",1,402.93,402.93,Credit,Walk-in
3735,10-02-2024,14:27,Sant Dal,5,416.92,2084.62,Credit,Walk-in
3736,10-02-2024,11:47,Memon-Lall Wheat Flour,3,182.22,546.66,UPI,Walk-in
3737,10-02-2024,13:37,Rao-Bansal Spices,5,130.9,654.5,Cash,Walk-in
3738,10-02-2024,16:23,"Ahuja, Toothpaste",2,468.51,937.02,Cash,Delivery
3739,10-02-2024,11:58,Buch-Sehgal Coffee,2,448.09,896.18,Cash,Walk-in
3740,10-02-2024,06:21,Sachar Rice,1,361.85,361.85,Cash,Walk-in
3741,10-02-2024,01:20,Sekhon Pulses,4,15.15,60.59,Credit,Phone Order
3742,10-02-2024,22:51,"Suresh, Salt",5,241.93,1209.64,Cash,Walk-in
3743,10-02-2024,23:11,Dubey Dal,2,341.81,683.62,Credit,Walk-in
3744,10-02-2024,11:02,"Ahuja, Toothpaste",1,445.08,445.08,Credit,Walk-in
3745,10-02-2024,02:43,Suri Coffee,4,329.58,1318.33,UPI,Phone Order
3746,10-02-2024,09:37,Memon-Lall Wheat Flour,4,173.11,692.44,UPI,Walk-in
3747,10-02-2024,00:21,Pall Detergent,4,279.58,1118.32,Cash,Walk-in
3748,10-02-2024,07:52,Kade-Srinivasan Tea,4,111.99,447.96,Credit,Delivery
3749,10-02-2024,04:34,"Barad, Salt",1,164.66,164.66,Cash,Phone Order
3750,10-02-2024,06:15,"Barad, Salt",3,164.66,493.96,Cash,Walk-in
3751,12-02-2024,07:37,Mammen Soap,2,229.9,459.8,Cash,Phone Order
3752,12-02-2024,19:06,Pall Detergent,5,279.58,1397.9,Cash,Phone Order
3753,12-02-2024,18:00,"Mani, Dal",4,402.93,1611.72,Credit,Delivery
3754,12-02-2024,21:22,"Suresh, Salt",3,229.19,687.58,Cash,Walk-in
3755,12-02-2024,10:16,Buch-Sehgal Coffee,4,448.09,1792.36,UPI,Phone Order
3756,12-02-2024,21:51,"Gade, Chips",1,368.28,368.28,Credit,Walk-in
3757,12-02-2024,05:23,"Narayan, Toothpaste",4,215.16,860.62,Credit,Walk-in
3758,12-02-2024,17:12,Datta-Solanki Soap,4,363.07,1452.28,Cash,Walk-in
3759,12-02-2024,06:04,"Kota, Namkeen",3,444.5,1333.5,Cash,Phone Order
3760,12-02-2024,03:52,Narasimhan Salt,4,19.07,76.28,Cash,Walk-in
3761,12-02-2024,22:33,"Sule, Masala",3,375.37,1126.12,UPI,Walk-in
3762,12-02-2024,19:44,Suri Coffee,5,312.24,1561.19,Cash,Walk-in
3763,12-02-2024,19:48,Mangat Soft Drinks,3,346.56,1039.68,Credit,Walk-in
3764,12-02-2024,21:50,Upadhyay Soap,4,278.3,1113.2,Credit,Walk-in
3765,12-02-2024,01:30,Ratta Soft Drinks,5,165.89,829.44,Credit,Walk-in
3766,12-02-2024,04:07,Suri Coffee,5,346.93,1734.65,Cash,Walk-in
3767,12-02-2024,01:49,Ramesh Dal,4,38.48,153.94,UPI,Walk-in
3768,12-02-2024,22:25,Chandran-Vyas Toothpaste,5,183.02,915.09,Credit,Walk-in
3769,12-02-2024,06:50,Ganguly-Loke Namkeen,1,104.67,104.67,Credit,Walk-in
3770,12-02-2024,12:34,"Varughese, Sugar",3,119.19,357.56,UPI,Walk-in
3771,12-02-2024,01:29,Srinivasan-Bassi Coffee,2,144.62,289.24,UPI,Delivery
3772,12-02-2024,10:50,"Malhotra, Wheat Flour",2,337.27,674.54,Cash,Walk-in
3773,12-02-2024,06:51,Kari-Agate Juice,3,106.57,319.71,Credit,Walk-in
3774,12-02-2024,06:04,Ahluwalia Pulses,5,462.26,2311.3,UPI,Phone Order
3775,12-02-2024,19:24,Handa Soap,1,75.1,75.1,Cash,Phone Order
3776,12-02-2024,11:16,Chaudhry Rice,2,66.07,132.14,Cash,Walk-in
3777,12-02-2024,05:42,Dua Pulses,5,390.75,1953.77,UPI,Walk-in
3778,12-02-2024,08:19,Nayak Dal,2,196.14,392.27,UPI,Walk-in
3779,12-02-2024,10:20,"Dugar, Biscuits",5,39.35,196.74,Cash,Walk-in
3780,12-02-2024,03:55,Chandran-Vyas Toothpaste,3,173.39,520.16,Cash,Walk-in
3781,12-02-2024,16:36,Suri Coffee,1,346.93,346.93,Cash,Phone Order
3782,12-02-2024,19:02,Ratta Soft Drinks,5,165.89,829.44,Credit,Phone Order
3783,12-02-2024,09:04,Cherian-Koshy Oil,5,44.38,221.92,UPI,Walk-in
3784,12-02-2024,20:01,Suri Coffee,4,346.93,1387.72,Credit,Walk-in
3785,12-02-2024,17:40,Memon Chocolates,4,445.43,1781.72,Cash,Walk-in
3786,12-02-2024,08:53,Jaggi-Sule Masala,2,350.41,700.82,UPI,Phone Order
3787,12-02-2024,12:45,"Lata, Namkeen",1,404.85,404.85,Cash,Walk-in
